lemma	pos	en_word	en_definition	sentence	code	wn_definition	confidence
Auerzäit	SUBST	time	of day	bis eng gewëssen Auerzäit muss ee bezuelen, fir hei ze parken 	AUERZAIT1UNI1	a suitable moment	0.30826660990715027
Aufgab	SUBST	duty	moral obligation	hien huet sech et zur Aufgab gemaach, de Weesekanner ze hëllefen 	AUFGAB1UNI1	work that you are obliged to perform for moral or legal reasons	0.5522713661193848
Aufgab	SUBST	duty	job	et ass dem Arbitter seng Aufgab , derfir ze suergen, datt d'Reegelen agehale ginn 	AUFGAB1UNI2	work that you are obliged to perform for moral or legal reasons	0.3718598186969757
Aufsatz	SUBST	essay	composition	haut schreiwen d'Kanner an der Schoul en Aufsatz 	AUFSATZ1UNI1	an analytic or interpretive literary composition	0.5403006672859192
Augmentatioun	SUBST	rise	increase	hatt hätt endlech gären eng Augmentatioun vu senger Pai 	AUGMENTATIOUN1UNI1	an increase in cost	0.5988250374794006
Aula	SUBST	hall	school hall, village hall	d'Diplomer vum Premièresexame ginn an der Aula iwwerreecht 	AULA1UNI1	a large building for meetings or entertainment	0.5436671376228333
aus	ADV	out	over	d'Schoul ass aus , d'Kanner ginn elo heem 	AUS1UNI1	away from home	0.18848469853401184
aus	ADV	out	ball	d'Linieriichterin huet confirméiert, datt de Ball aus war 	AUS1UNI6	away from home	0.19705551862716675
ausbaggeren	VRB	to dredge	a riverbed	fir se ze kanaliséieren, gouf d'Musel op ville Plazen ausgebaggert 	AUSBAGGEREN1UNI1	search (as the bottom of a body of water) for something valuable or lost	0.4200281798839569
Ausbau	SUBST	removal	of a machine	den Ausbau vum Motor huet e ganzen Dag gedauert 	AUSBAU1UNI1	the act of removing	0.28549280762672424
ausbaufäeg	ADJ	expandable	capable of development	d'Positioun vun der Firma um Marché ass ouni Weideres ausbaufäeg 	AUSBAUFAEG1UNI2	able to expand or be expanded	0.3367198407649994
ausbeuten	VRB	to exploit	to take advantage of	dee Patron ass bekannt derfir, datt e seng Aarbechter ausbeut 	AUSBEUTEN1UNI1	use or manipulate to one's advantage	0.6477750539779663
Ausbeutung	SUBST	exploitation	victimization	hir Organisatioun setzt sech géint d'Ausbeutung vun de Kanner an 	AUSBEUTUNG1UNI1	an act that exploits or victimizes someone (treats them unfairly)	0.6447762250900269
ausbiischten	VRB	to brush	to clean	hien huet säi Mantel ausgebiischt , well e voller Stëbs war 	AUSBIISCHTEN1UNI1	clean with a brush	0.4350009858608246
ausbilden	VRB	to train	to instruct	hien huet all eis Mataarbechter ausgebilt 	AUSBILDEN1UNI1	teach and supervise (someone); act as a trainer or coach (to), as in sports	0.608909547328949
ausbreeden	VRB	to spread	through an area	d'Feier huet sech séier ausgebreet 	AUSBREEDEN1UNI2	strew or distribute over an area	0.3854447603225708
ausbriechen	VRB	to erupt	volcano	no Joerzéngten ass de Vulkan elo nees ausgebrach 	AUSBRIECHEN2UNI3	become active and spew forth lava and rocks	0.5665268898010254
Ausbroch	SUBST	eruption	of a volcano	beim Ausbroch vum Vulkan ass vill Magma ausgetrueden 	AUSBROCH1UNI1	(of volcanos) pouring out fumes or lava (or a deposit so formed)	0.7032275795936584
Ausbroch	SUBST	outbreak	sudden start	beim Ausbroch vun enger Epidemie musse speziell Moossname geholl ginn 	AUSBROCH1UNI3	a sudden violent spontaneous occurrence (usually of some undesirable condition)	0.49207744002342224
ausdeelen	VRB	to award	a prize	gutt, datt mer Fräiwëlleger hunn, fir d'Broschüren auszedeelen ! 	AUSDEELEN1UNI1	give, especially as an honor or reward	0.5050150752067566
ausdoen	VRB	to pick	root vegetables	muer ginn d'Muerten ausgedoen 	AUSDOEN1UNI2	look for and gather	0.23190760612487793
ausdrécken	VRB	to express	to communicate	jidderee soll seng Meenung kënnen ausdrécken 	AUSDRECKEN1UNI3	serve as a means for expressing something	0.443755179643631
Ausdrock	SUBST	expression	word	ech verstinn déi technesch Ausdréck net 	AUSDROCK1UNI1	a group of words that form a constituent of a sentence and are considered as a single unit	0.3596494793891907
Ausdrock	SUBST	to express	a word or feeling	de President huet an der Reunioun säin Ierger zum Ausdrock bruecht 	AUSDROCK1UNI2	public transport consisting of a fast train or bus that makes only a few scheduled stops	0.13113249838352203
Ausdrock	SUBST	expression	on face	hien hat e verwonnerten Ausdrock am Gesiicht 	AUSDROCK1UNI3	the feelings expressed on a person's face	0.4763614237308502
ausdroen	VRB	to deliver	to the house	de Bréifdréier dréit och Zeitungen aus 	AUSDROEN1UNI1	bring to a destination, make a delivery	0.2687418758869171
ausdroen	VRB	to settle	a dispute	net all Sträit muss virun engem Geriicht ausgedroe ginn 	AUSDROEN1UNI2	settle conclusively; come to terms	0.5956825017929077
auserhéngert	ADJ	starving	very hungry	no der Rees ware mer auserhéngert 	AUSERHENGERT1UNI2	suffering from lack of food	0.5205494165420532
auserneen	ADV	apart	distant from each other	wéi wäit sinn déi zwou Uertschaften auserneen ? 	AUSERNEEN1UNI1	separated or at a distance in place or position or time	0.7511721253395081
ausfalen	VRB	to crash	computer	et ass iergerlech, wann d'Computeren ausfalen 	AUSFALEN1UNI3	cause to crash	0.26485610008239746
ausféieren	VRB	to deliver	goods	de Mëllechmann féiert frësch Mëllech aus 	AUSFEIEREN1UNI1	free from harm or evil	0.29036542773246765
ausflippen	VRB	to flip	in anger	no menger Kënnegung sinn ech ausgeflippt vun elauter Roserei 	AUSFLIPPEN1UNI1	react in an excited, delighted, or surprised way	0.43048906326293945
Ausfloss	SUBST	discharge	vaginal, penal	ech hunn zënter e puer Deeg en Ausfloss , dee ganz penibel richt 	AUSFLOSS1UNI1	the act of discharging a gun	0.26745161414146423
Ausgab	SUBST	edition	book	déi nei Ausgab vum Buch ass scho vergraff 	AUSGAB1UNI2	the form in which a text (especially a printed book) is published	0.4277302622795105
Ausgang	SUBST	exit	of a building, of a place	den Ausgang vum Labyrinth ass schwéier ze fannen 	AUSGANG1UNI1	the act of going out	0.241166353225708
Ausgang	SUBST	leave	of absence	de Rekrutt huet dëse Weekend Ausgang 	AUSGANG1UNI3	the period of time during which you are absent from work or duty	0.42171457409858704
Ausgang	SUBST	end	of a period	hei ass en interessant Buch iwwer den Ausgang vum zwanzegste Joerhonnert 	AUSGANG1UNI5	the point in time at which something ends	0.4923382103443146
ausgerechent	ADV	just	expressing irritation	et ass schued, datt et ausgerechent den Dag vun der Hochzäit gereent huet! 	AUSGERECHENT1UNI1	indicating exactness or preciseness	0.21392062306404114
ausginn	VRB	to spend	money	ech ginn am Stot déi mannst Suen aus 	AUSGINN1UNI1	spend completely	0.35414862632751465
Ausgläich	SUBST	balance	equivalence	deen neie Projet soll e kulturellen Ausgläich schafen tëschent der Stad an de Landgemengen 	AUSGLAICH1UNI1	equality of distribution	0.40022262930870056
Ausgläich	SUBST	compensation	financial	d'Bauere waarden op en Ausgläich fir hir Verloschter duerch dat schlecht Wieder 	AUSGLAICH1UNI2	something (such as money) given or received as payment or reparation (as for a service or loss or injury)	0.3270500898361206
ausgläichen	VRB	to balance	to be equal	de Revenu an d'Käschte gläiche sech aus 	AUSGLAICHEN1UNI2	be in equilibrium	0.4412812888622284
ausgläichen	VRB	to equalize	in a sports competition	an der zweeter Hallschent huet eis Ekipp ausgeglach 	AUSGLAICHEN1UNI3	compensate; make the score equal	0.30215984582901
ausgoen	VRB	to die	to stop working	ech muss mam Auto an d'Garage, well de Motor haut zweemol ausgaangen ass 	AUSGOEN1UNI3	stop operating or functioning	0.6151272058486938
aushalen	VRB	to support	a weight	d'Dunn hält e Gewiicht vun e puer Tonnen aus 	AUSHALEN1UNI1	be the physical support of; carry the weight of	0.4533572793006897
aushalen	VRB	to endure	a situation	ech ka ganz vill Péng aushalen 	AUSHALEN1UNI2	face and withstand with courage	0.36653587222099304
aushiewen	VRB	to excavate	a trench	de Gruef ass ausgehuewe ginn 	AUSHIEWEN1UNI1	recover through digging	0.4158022403717041
ausklappen	VRB	to beat	a carpet	d'Nopesch klappt den Teppech am Gaart aus 	AUSKLAPPEN1UNI1	make by pounding or trampling	0.28148987889289856
ausklappen	VRB	to lower	the landing gear	de Fliger klappt seng Rieder aus 	AUSKLAPPEN1UNI2	cause to drop or sink	0.24307231605052948
auskuréieren	VRB	to cure	an illness	ech fueren an de Süde meng Gripp auskuréieren 	AUSKUREIEREN1UNI1	provide a cure for, make healthy again	0.38351723551750183
Auslaf	SUBST	run	for chicken	d'Hénger hunn en neien Auslaf gebaut kritt 	AUSLAF1UNI2	a short trip	0.20469389855861664
ausläffelen	VRB	to empty	with a spoon	beim Iessen huet hie säin Teller ëmmer brav ausgeläffelt 	AUSLAFFELEN1UNI1	remove	0.23117168247699738
ausleeën	VRB	to interpret	to explain	hien huet d'Reglement zu senge Gonschten ausgeluecht 	AUSLEEEN1UNI4	give an interpretation or explanation to	0.5257534384727478
ausliwweren	VRB	to deliver	mail, a paper	d'Zeitunge gi mueres ausgeliwwert 	AUSLIWWEREN1UNI1	bring to a destination, make a delivery	0.39621177315711975
ausloossen	VRB	to miss	an opportunity	si loosse keng Geleeënheet aus , fir gutt ze feieren 	AUSLOOSSEN1UNI1	fail to experience	0.2791234850883484
ausloossen	VRB	to render	fat	looss d'Gréiwen an enger Pan aus ! 	AUSLOOSSEN1UNI3	pass down	0.13163518905639648
ausloossen	VRB	to skip	to omit	looss eng Säit am Heft aus ! 	AUSLOOSSEN1UNI7	intentionally fail to attend	0.32775652408599854
auslueden	VRB	to unload	a vehicle, a ship	dat risegt d'Schëff gëtt grad ausgelueden 	AUSLUEDEN1UNI1	take the load off (a container or vehicle)	0.4597015380859375
auslueden	VRB	to offload	cargo	zu dräi hate mer d'Këschte séier ausgelueden 	AUSLUEDEN1UNI2	take the load off (a container or vehicle)	0.4493350386619568
ausmaachen	VRB	to bother	to disturb, to upset	wann et Iech näischt ausmécht , géif ech Iech gären e puer Froe stellen 	AUSMAACHEN1UNI3	cause annoyance in; disturb, especially by minor irritations	0.7767115831375122
ausmaachen	VRB	to erase	a text, a picture	maach dat do erëm aus , et ass falsch! 	AUSMAACHEN1UNI6	remove by or as if by rubbing or erasing	0.1681128293275833
Ausmooss	SUBST	scale	proportions	den Tourismus hëlt Ausmoossen un, déi grouss Infrastrukture verlaangen 	AUSMOOSS1UNI2	the ratio between the size of something and a representation of it	0.5297864675521851
ausnotzen	VRB	to exploit	to make use of	hien huet et fäerdegbruecht, d'Situatioun optimal auszenotzen 	AUSNOTZEN1UNI1	draw from; make good use of	0.6439937353134155
ausnotzen	VRB	to exploit	to take advantage of	dee Patron notzt d'Stagiairen aus 	AUSNOTZEN1UNI2	use or manipulate to one's advantage	0.6477750539779663
ausposaunen	VRB	to broadcast	to tell everyone	hien huet Deeler vum geheime Rapport ausposaunt 	AUSPOSAUNEN1UNI1	cause to become widely known	0.35055872797966003
ausquëtschen	VRB	to grill	for information	den Déif gouf vun der Police ausgequëtscht 	AUSQUETSCHEN1UNI2	examine thoroughly	0.23696915805339813
ausrangéieren	VRB	to scrap	a machine, an old vehicle	déi al Diesellokomotive sinn ausrangéiert ginn 	AUSRANGEIEREN1UNI1	dispose of (something useless or old)	0.3585790693759918
ausrenken	VRB	to dislocate	a bone	de Patient an der Urgence huet sech d'Schëller ausgerenkt 	AUSRENKEN1UNI2	put out of its usual place, position, or relationship	0.14998283982276917
Ausrësser	SUBST	breakaway	runner, driver	zwee Kilometer virun der Arrivée huet de Peloton déi siwen Ausrësser erëmkritt 	AUSRESSER1UNI2	the act of breaking away or withdrawing from	0.08701146394014359
ausrëtschen	VRB	to slip	to lose one's balance	d'Kand ass um Glatäis ausgerëtscht 	AUSRETSCHEN1UNI1	to make a mistake or be incorrect	0.39311403036117554
Ausried	SUBST	excuse	justification	hatt huet no enger Ausried gesicht, fir net musse mat him an de Kino ze goen 	AUSRIED1UNI1	a defense of some offensive behavior or some failure to keep a promise etc.	0.4170759916305542
Ausried	SUBST	excuse	pretext	mat der Ausried , hatt hätt nach eng Reunioun, ass et mat de Kolleegen een huele gaangen 	AUSRIED1UNI2	a defense of some offensive behavior or some failure to keep a promise etc.	0.26199302077293396
Ausrifferin	SUBST	auctioneer	female	déi erfueren Ausrifferin huet d'Stee ouni Schwieregkeeten ofgehal 	AUSRIFFERIN1UNI1	an agent who conducts an auction	0.14811521768569946
ausriichten	VRB	to align	to arrange in line	de Bauer huet d'Péil vun der Perch ausgeriicht 	AUSRIICHTEN1UNI3	place in a line or arrange so as to be parallel or straight	0.7921107411384583
Ausriichtung	SUBST	orientation	-facing	mat der neier Ausriichtung vun der Antenn ass den Empfang besser 	AUSRIICHTUNG1UNI1	the act of orienting	0.43621349334716797
ausschalten	VRB	to eliminate	an opponent	den Diktator huet all méiglech Géigner ausgeschalt 	AUSSCHALTEN1UNI2	remove from a contest or race	0.2891044616699219
ausschëdden	VRB	to empty	a container	schëtt de Krou aus ! 	AUSSCHEDDEN1UNI1	become empty or void of its content	0.31205299496650696
ausschëdden	VRB	to release	hormones	ënner Stress schëtt de Kierper Adrenalin aus 	AUSSCHEDDEN1UNI4	generate and separate from cells or bodily fluids	0.24484287202358246
ausschloen	VRB	to oscillate	meter needle, pendulum	d'Nol vum Ampèremeter schléit aus , wann d'Anlag ënner Stroum steet 	AUSSCHLOEN1UNI5	move or swing from side to side regularly	0.23111853003501892
Ausschnëtt	SUBST	extract	from a text	hei e klengen Ausschnëtt vum Zeie senger Ausso 	AUSSCHNETT1UNI1	a passage selected from a larger work	0.32530325651168823
ausschwätzen	VRB	to express	to put into words	de Journalist huet ausgeschwat , wat vill Leit geduecht hunn 	AUSSCHWATZEN1UNI2	serve as a means for expressing something	0.36586183309555054
Aussendéngscht	SUBST	fieldwork	work outside the office	ech schaffen zënter dësem Joer am Aussendéngscht 	AUSSENDENGSCHT1UNI1	a temporary fortification built by troops in the field	0.08911291509866714
äusseren	VRB	to voice	a doubt, a feeling	zéckt net, fir Är Zweiwelen ze äusseren ! 	AUSSEREN1UNI1	give voice to	0.28759774565696716
ausseruerdentlech	ADJ	extraordinary	exceptional	dofir ass en ausseruerdentleche Budget néideg 	AUSSERUERDENTLECH1UNI1	beyond what is ordinary or usual; highly unusual or exceptional or remarkable	0.5480046272277832
Aussesäiter	SUBST	outsider	sports contestant	d'Lokalekipp geet als Aussesäiter an dëse Match 	AUSSESAITER1UNI1	a contestant (human or animal) not considered to have a good chance to win	0.49763578176498413
Aussesäiter	SUBST	outsider	loner	hie war déi ganz Schoulzäit iwwer en Aussesäiter 	AUSSESAITER1UNI2	someone who is excluded from or is not a member of a group	0.29218605160713196
aussetzen	VRB	to abandon	a child, a pet	virun enger Vakanz gi vill Hausdéieren ausgesat 	AUSSETZEN1UNI1	leave someone who needs or counts on you; leave in the lurch	0.10021968930959702
aussetzen	VRB	to offer	a reward	fir deen, deen am Mordfall ka weiderhëllefen, ass eng déck Belounung ausgesat 	AUSSETZEN1UNI3	propose a payment	0.366780161857605
Aussiicht	SUBST	view	panorama	vum Tuerm aus huet een eng wonnerschéin Aussiicht iwwer d'Stad 	AUSSIICHT1UNI1	the visual percept of a region	0.300722599029541
ausspillen	VRB	to play	a card	wéi d'Partie zu Enn goung, hat hie seng Trëmp nach net ausgespillt 	AUSSPILLEN1UNI1	put (a card or piece) into play during a game, or act strategically as if in a card game	0.3765340745449066
ausspillen	VRB	to draw	the lottery numbers	den Owend gëtt d'Lotterie ausgespillt 	AUSSPILLEN1UNI7	choose at random	0.4398077428340912
ausspillen	VRB	to lead	to open a game of cards	wie spillt aus ? 	AUSSPILLEN1UNI8	take somebody somewhere	0.1819911152124405
ausspreeën	VRB	to spread	one's wings	grad wéi ech e wollt knipsen, huet den Aadler seng Flilleke wäit ausgespreet an ass fortgeflunn 	AUSSPREEEN1UNI2	spread out or open from a closed or folded state	0.2753661572933197
ausstellen	VRB	to issue	an administrative document	wat fir eng Administratioun stellt déi Geneemegungen aus ? 	AUSSTELLEN1UNI2	bring out an official document (such as a warrant)	0.44425374269485474
