lemma,pos,en_word,en_definition,de_word,de_definition,fr_word,fr_definition,sentence,code,wn_definition_en,confidence_en,wn_definition_de,confidence_de,wn_definition_fr,confidence_fr,wn_definition,definition_language,confidence,lux_definition,gloss_with_example,gloss_without_example
Broch,SUBST,fracture,of a bone,Bruch,,fracture,d'un os,"wann de Broch gutt verheelt ass, kënne mer de Gips erofhuelen ",BROCH1UNI1,,,"der Vorgang, bei dem etwas zerbricht",0.6026383638381958,,,"der Vorgang, bei dem etwas zerbricht",German,0.6026383638381958,"de Prozess, bei deem eppes zerbrécht","Broch: en medezinesche Begrëff fir e gebrachene Schank (Fraktur), also wann e Schank am Kierper riisst oder duerch ass.","Eng Broch ass eng antik, rond, massiv Steentuerm- oder Festungsstruktur aus der Eise- an Bronzezäit a Schottland, meeschtens mat décke, duebele Maueren, enger zentraler Haff an enke Passagen; si déngten wahrscheinlech als Verdeedegung, Statussymbol a Wunnplaz."
Broderie,SUBST,embroidery,piece of embroidery,Stickerei,Stickarbeit,broderie,,si haten um Basar wonnerschéi Broderien ausgestallt ,BRODERIE1UNI1,decorative needlework,0.7016737461090088,,,,,decorative needlework,English,0.7016737461090088,dekorativ Handaarbecht mat Fuedem op Stoff,"Konschtvoll Handaarbecht mat Fuedem, bei där Musteren oder Biller op Stoff gestickt ginn; d’Resultat vun esou enger Stéckeräi.","Broderie ass eng Handaarbecht, bei där mat Nol a Fuedem dekorativ Musteren oder Biller op e Stoff gestéckt ginn; se déngt der Verzieerung vu Kleeder, Wunntextilien oder Accessoiren an ëmfaasst Technike wéi Kräizstéch, Plattstéch oder Applikatiounen."
Broochmount,SUBST,June,,Brachet,,juin,,fréier gouf de Juni och alt Broochmount genannt ,BROOCHMOUNT1UNI1,the month following May and preceding July,0.6123212575912476,,,,,the month following May and preceding July,English,0.6123212575912476,De Mount nom Mee an virum Juli.,"Alen/lokale Bezeechnung fir de Mount Juni, am Sënn vu „Brosch‑Mount“ oder „Brout‑Mount“, also eng traditionell Benennung vum Juni an e puer Regiounen.","En Eeckpunkt-Montéierstéck oder Fassung fir eng Brooch: d’Basis- oder Halterungskomponent (dacks mat Nadel a Verschloss), un déi d’dekorativ Brooch befestegt gëtt, fir se un d’Kleeder ze pëtzen."
Brutalitéit,SUBST,violence,,Brutalität,Handlung,brutalité,acte de violence,esou Brutalitéiten däerften net op der Tëlee gewise ginn ,BRUTALITEIT1UNI2,,,,,violent or brutal acts as of thugs,0.6563318371772766,violent or brutal acts as of thugs,English,0.6563318371772766,"Dote mat Gewalt oder Grausamkeet, wéi se vun Rowdien begaange ginn.","Brutalitéit: eng extrem grausam oder gewaltsam Handlungsweis, bei där Mënschen oder Déieren mat Härtheet, Aggressioun oder ongerechtfäerdegter Gewalt behandelt ginn.","Brutalitéit ass d’Attribut oder d’Verhalen, dat duerch extrem Häert, Gewalt oder Onmenschlechkeet gepräägt ass; et kann sech a kierperlecher oder verbaler Aggressioun, Grausamkeet oder onbarmhäerzegem Ëmgang mat Leit oder Déiere weisen."
brutschelen,VRB,to simmer,to boil gently,köcheln,,mijoter,cuire à petit feu,de Kach léisst d'Zooss am Dëppe brutschelen ,BRUTSCHELEN1UNI1,boil slowly at low temperature,0.6820757985115051,,,boil slowly at low temperature,0.6820757985115051,boil slowly at low temperature,English,0.6820757985115051,lues bei niddreger Hëtzt kachen,"Lues a roueg kachelen oder simmeren, sou datt eppes liicht blubbert a weider zitt; heefeg fir Zoossen oder Zoppen, déi op klenger Hëtzt laanscht kachen.","Kleng, roueg a gemittlech zesummesëtzen oder knuddelelen, dacks intim oder zäertlech mam Partner; och allgemeng gemittlech kuschlelen."
Büro,SUBST,office,workplace,Büro,Arbeitsplatz,bureau,lieu de travail,meng Mamm geet all Dag ëm déi selwecht Zäit op de Büro ,BURO1UNI2,a job in an organization,0.6439511775970459,,,,,a job in an organization,English,0.6439511775970459,e Posten an enger Organisatioun,Plaz wou administrativ oder organisatoresch Aarbecht gemaach gëtt; en Aarbechtsraum oder eng Verwaltungseinheit (z. B. „op de Büro goen“ fir ze schaffen).,"E Raum oder Gebai, wou administrativ oder organisatoresch Aarbechte gemaach ginn; och d’Organisatioun oder den Departement selwer, deen dës Aarbecht mécht."
Checkup,SUBST,(medical) check-up,,Check-up,,check-up,,mat 50 Joer hunn ech mir e kompletten Checkup beim Hausdokter gefrot ,CHECKUP1UNI1,,,,,a thorough physical examination; includes a variety of tests depending on the age and sex and health of the person,0.6842378377914429,a thorough physical examination; includes a variety of tests depending on the age and sex and health of the person,English,0.6842378377914429,"eng grëndlech kierperlech Ënnersichung; ëmfaasst eng Rei vu Tester, déi jee no Alter, Geschlecht a Gesondheetszoustand vun der Persoun variéieren.","Eng medezinesch Kontroll oder Ënnersichung, bei där den allgemenge Gesondheetszoustand iwwerpréift gëtt, dacks mat Tester a Bluttuntersuchungen, fir Problemer fréi z’erkennen.","Eng routinéiert medezinesch Kontrolluntersuchung fir de Gesondheetszoustand ze iwwerpréiwen, Problemer fréi z’erkennen an, wann néideg, weider Tester oder Behandlungen anzeleeden."
Chômage,SUBST,unemployment,,Arbeitslosigkeit,,chômage,manque d'offres d'emploi,den (Taux vum) Chômage ass an deene leschte Jore staark erofgaangen ,CHOMAGE1UNI1,,,"der Zustand, arbeitslos zu sein oder keine Arbeit zu haben",0.6853467226028442,,,"der Zustand, arbeitslos zu sein oder keine Arbeit zu haben",German,0.6853467226028442,"de Zoustand, aarbechtslos ze sinn oder keng Aarbecht ze hunn","Chômage bedeit d’Aarbechtslosegkeet, also d’Situatioun, wou Leit keen Job hunn an eventuell eng staatlech Aarbechtslosegkeetsindemnitéit kréien; de “Taux de Chômage” ass den Undeel vun der Aarbechtskraaft, déi aktuell ouni Beschäftegung ass.","Chômage ass de franséische Begrëff fir Aarbechtslosegkeet: d’Situatioun, an där eng Persoun ouni Aarbecht ass an aktiv no enger Beschäftegung sicht oder op Aarbechtslosegeld ugewisen ass."
Coiffer,SUBST,hairdresser,,Friseur,,coiffeur,,de Coiffer huet dem Bouf eng Bross geschnidden ,COIFFER1UNI1,someone who cuts or beautifies hair,0.7045536041259766,,,a hairdresser who cuts hair and shaves beards as a trade,0.7409905195236206,someone who cuts or beautifies hair,English,0.7045536041259766,"eng Persoun, déi d'Hoer schneit oder verschéinert","Coiffer: en Hiereschneider (meeschtens e Mann), also eng Persoun déi d’Hoer schneit, wäscht a styléiert.","Coiffer: franséische Verb, dat heescht d’Hoer friséieren, kämmen oder styléieren; och benotzt fir ze soen, datt een engem eng Kopfbedeckung opsetzt oder eppes uewendrauf bedeckt."
Collaboratioun,SUBST,collaboration,,Zusammenarbeit,,collaboration,coopération,d'Ausstellung gouf an enker Collaboratioun mam Kulturministère organiséiert ,COLLABORATIOUN1UNI1,,,Akt der gemeinsamen Arbeit,0.774826169013977,cooperative work done by a team (especially when it is effective),0.612551212310791,Akt der gemeinsamen Arbeit,German,0.774826169013977,Akt vun der gemeinschaftlecher Aarbecht,"Zesummenaarbecht tëscht Persounen oder Institutiounen fir e gemeinsaamt Zil ze erreechen; dacks eng enk, ofgestëmmt Kooperatioun.","Zesummeschaffen tëscht Persounen, Gruppen oder Organisatiounen, fir e gemeinsame Ziel z’erreechen; dacks mat Ofstëmmung vun Aufgaben, Verantwortung a Ressourcen."
Colocataire,SUBST,housemate,,Mitbewohner,,colocataire,d'un logement,"dës Woch ass et u mengem Colocataire , fir d'Buedzëmmer ze botzen ",COLOCATAIRE1UNI1,someone who resides in the same house with you,0.623845100402832,,,someone who resides in the same house with you,0.6238452196121216,someone who resides in the same house with you,English,0.623845100402832,"een, deen mat dir am selwechten Haus wunnt","Persoun, mat där een eng Wunneng deelt; en/zwee Matbewunner, déi zesumme liewen an d’Käschten a Flichte wéi Botzen a Loyeren deelen.","Persoun, mat där een eng Wunneng deelt; Matbewunner oder Matlocataire, mat deem d’Loyeren an d’Niewekäschten gedeelt ginn."
Comptabel,SUBST,accountant,,Buchhalter,,comptable,,mäi Mann schafft als Comptabel bei engem Entreprener ,COMPTABEL1UNI1,someone who maintains and audits business accounts,0.646685004234314,,,someone who maintains and audits business accounts,0.646685004234314,someone who maintains and audits business accounts,English,0.646685004234314,"eng Persoun, déi d'Geschäftskonten féiert an auditéiert","Eng Comptabel ass eng Persoun, déi d’Buchhaltung mécht: si féiert d’Konten, kontrolléiert Recetten a Käschten, mécht Compten of, bereet Bilanzen a Steiererklärunge vir an iwwerwaacht d’Finanze vun enger Firma oder engem Betrib.","Comptabel heescht bezunn op d’Buchhaltung oder d’Rechnereien an engem Betrib; et beschreift Saachen, Prozesser oder Leit, déi mat der Comptabilitéit (z. B. Finanzen erfaassen, kontrolléieren a berichten) ze dinn hunn."
Concessioun,SUBST,,,Konzession,Zugeständnis,concession,compromis,ouni Concessioune vu béide Säite komme mer net virun ,CONCESSIOUN1UNI3,,,ein Zugeständnis oder Nachgeben in einem Punkt,0.7309839725494385,,,ein Zugeständnis oder Nachgeben in einem Punkt,German,0.7309839725494385,e Zougeständnis oder Noginn an engem Punkt,"Eng Concessioun ass en Noginn oder eng Entgéintkomme bei Verhandlungen: ee léisst eppes no oder gëtt e Recht/Zougeständnis, fir e Kompromëss z’erreechen.","Eng Nofgëe gëtt eppes zougestanen oder erlaabt, meeschtens offiziell: zum Beispill d’Erlaabnis fir eng Ressource ze notzen, eng Aktivitéit auszeféieren oder eng aner Partei mat Entgéintkommen z’ënnerstëtzen; och gebraucht fir d’Zougeständnis an enger Diskussioun oder Verhandlung."
Concours,SUBST,competition,contest,Wettbewerb,Veranstaltung,concours,compétition,den Architekt krut am Concours den éischte Präis ,CONCOURS1UNI2,,,"eine Veranstaltung, bei der ein Gewinner unter zwei oder mehreren Teilnehmern ausgewählt wird",0.675771951675415,,,"eine Veranstaltung, bei der ein Gewinner unter zwei oder mehreren Teilnehmern ausgewählt wird",German,0.675771951675415,"eng Aktivitéit, bei där e Gewënner ënner zwéin oder méi Participanten ausgewielt gëtt","Concours: eng organiséiert Kompetitioun oder Aussochprozedur, wou verschidde Persounen oder Ekippen matenee konkurréieren, fir e Präis oder eng Plaz ze kréien.","E Prettbewerb oder Auswielverfahren, bei deem Kandidaten an enger bestëmmter Disziplin géintenee ugoen, fir eng Plaz, eng Bourse oder eng Auszeechnung ze kréien; dacks mat schrëftlechen an/oder praktesche Prüfungen."
Conseil,SUBST,council,deliberative body,Rat,Gremium,conseil,assemblée,de Conseil huet säin Avis ofginn ,CONSEIL1UNI1,,,"ein Gremium, das eine Verwaltungsfunktion ausübt",0.6344766616821289,,,"ein Gremium, das eine Verwaltungsfunktion ausübt",German,0.6344766616821289,"e Gremium, dat eng Verwaltungsfunktioun wahrhëlt","Gremium oder Berodungsgremi, dat aus bestëmmte Persoune zesummegesat ass an Offiziellen oder Institutiounen eng Meenung, Recommandatioun oder Decisioun ofgëtt.","- E Meenungs- oder Handlungsvorschlag, deen engem hëlleft eng Decisioun ze huelen oder e Problem ze léisen; Rotschlag.
- Institutioun oder Gremium, dat Decisiounen oder Empfehlungen ausschafft (z. B. Gemengerot, Staatsrot)."
consideréieren,VRB,to consider,to take into account,in Betracht ziehen,berücksichtigen,considérer,tenir compte de,mir mussen all Aspekter consideréieren ,CONSIDEREIEREN1UNI1,take into consideration for exemplifying purposes,0.7252554297447205,,,,,take into consideration for exemplifying purposes,English,0.7252554297447205,"eppes berécksiichtegen, fir et als Beispill ze benotzen","Eppes virsiichteg a grëndlech iwwerdenken oder ofweien, fir zu enger Meenung oder Entscheedung ze kommen.","Eppes iwwerdenken, ofgewien a bewäerten, dacks mat Rou a Sorgfalt, fir zu enger Meenung oder Entscheedung ze kommen; eppes an Betracht zéien."
consultéieren,VRB,to consult,,konsultieren,,consulter,,an dëser Affär géif ech léiwer en Affekot consultéieren ,CONSULTEIEREN1UNI1,,,Rat einholen oder einholen lassen von,0.621871829032898,,,Rat einholen oder einholen lassen von,German,0.621871829032898,no Rot froen oder sech Rot ginn loossen vun,"Eppes mat engem Fachmann oder enger Fachfra ofklären, also professionell Rot sichen; z. B. bei engem Jurist, Medezinner oder Expert no Berodung froen.","Eppes mat engem Fachmann oder enger Fachfra duerchschwätzen oder professionell Berodung an Informatioun sichen; och: Dokumenter, Quellen oder Ressourcë nokucken, fir eng informéiert Entscheedung ze treffen."
Couvert,SUBST,cutlery,utensils,Gedeck,,couvert,ustensiles de table,"an der Hotelschoul léiert een, wéi een d'Couverte richteg leet ",COUVERT1UNI2,tableware implements for cutting and eating food,0.6315749287605286,,,,,tableware implements for cutting and eating food,English,0.6315749287605286,Besteck fir Iessen ze schneiden an ze iessen,"Couvert: Dëst bezeechent d’Besteck- a Geschirrset, dat fir eng Persoun um Dësch gedeckt gëtt (z. B. Forschett, Messer, Läffel, Teller, Glas), inklusiv der korrekter Uleeung beim Dëschdecken.","- Substantiv: 1) En Dëschbesteck-Deel an der Gastronomie: e Set, dat Besteck, Teller, Glas a Serviett fir eng Persoun um Dësch ëmfaasst; 2) En Umschlag fir Bréiwer (oft “Couvert” geschriwwen)."
Couvre-feu,SUBST,curfew,,(nächtliche) Ausgangssperre,,couvre-feu,interdiction de sortir (le soir),d'Regierung huet an der Kriseregioun e Couvre-feu verhaangen ,COUVREFEU1UNI1,the time that the curfew signal is sounded,0.736496090888977,,,the time that the curfew signal is sounded,0.736496090888977,the time that the curfew signal is sounded,English,0.736496090888977,"d'Zäit, wéini d'Signal fir d'Ausgangsverbuet kléngt","„Couvre-feu“ bedeit eng Ausgangsspär bzw. e Sperrstonn: eng offiziell ugeluechte Reegel, déi verbitt, sech no enger bestëmmter Auerzäit dobaussen opzëhalen oder ze beweegen, meeschtens aus Sécherheets- oder Krisgrënn.","En „Couvre-feu” ass eng offiziell Ausganksbeschränkung fir Leit zu bestëmmten Zäiten, meeschtens owes oder nuets, fir d’Ëffentlech Sécherheet ze garantéieren (zum Beispill bei Onrouen, Katastrophen oder Gesondheetskrisen)."
dacks,ADV,often,,oft,häufig,souvent,fréquemment,mäin Auto huet mech schonn dacks am Stach gelooss ,DACKS1UNI1,frequently or in great quantities,0.623376190662384,,,,,frequently or in great quantities,English,0.623376190662384,heefeg oder an enger grousser Quantitéit,"Oft, heefeg; eppes geschitt villmol oder mat grousser Frequenz.","Adverb, bedeit „déi heefeg/oft“, gëtt benotzt fir unzeginn, datt eppes meeschtens oder vill Mol geschitt. Beispiel: „Ech ginn dacks spadséieren.“"
däischter,ADJ,dark,of sombre colour,dunkel,,sombre,,fir d'Begriefnes hat mäin Neveu en däischtere Paltong un ,DAISCHTER1UNI1,(used of color) having a dark hue,0.6104722023010254,,,filled with melancholy and despondency,0.6291549801826477,(used of color) having a dark hue,English,0.6104722023010254,(vu Faarwen gesot) eng donkel Faarfnuance hunn,"däischter: mat wéineg oder kengem Liicht; donkel u Faarf oder Stëmmung; kann och eng schwéier, traureg oder seriö Atmosphär beschreiwen.","Adjektiv: wéineg oder kee Liicht hunn; donkel, dämmreg. Am Iwwerdroene Sënn och fir eng traureg, schwéier oder onkloer Stëmmung oder Situatioun. Beispiller: eng däischter Nuet; eng däischter Zäitchen; däischter Faarwen."
Dapp,SUBST,(spinning) top,,Kreisel,Spielzeug,toupie,jouet,de Bouf huet säin Dapp iwwer de Buedem jauwe gelooss ,DAPP1UNI1,,,,,a top that is spun by whipping,0.7557463049888611,a top that is spun by whipping,English,0.7557463049888611,"eng Spillsaach, déi ronderëm hir Spëtzt dréint a mat enger Peitsch an d’Dréiung gesat gëtt","Dapp = en trockege, flaache Stiwwel- oder Schongsohlendeel (oder eppes Ähnleches aus Holz/Gummi) deen een iwwer de Buedem schleeft a schrëppt; am Iwwerdroene ka “Dapp” och e plumpe Schratt oder e klengt, dumpft Geräisch bedeiten.","- Dapp (Substantiv, maskulin): eng persoun, déi näischt oder näischt Richteges checkt; e Naiven oder Tollpatsch; heiansdo als frëndlech, heiansdo als beleidegend Uruff fir en Domm-Typ."
Debat,SUBST,debate,"discussion, argument",Debatte,Diskussion,débat,discussion,am Kommitee gouf et en heftegen Debat iwwer d'Opstelle vun neie Statuten ,DEBAT1UNI1,a discussion in which reasons are advanced for and against some proposition or proposal,0.678679347038269,,,a discussion in which reasons are advanced for and against some proposition or proposal,0.678679347038269,a discussion in which reasons are advanced for and against some proposition or proposal,English,0.678679347038269,"eng Diskussioun, an där Grënn fir a géint eng Ausso oder e Virschlag ugefouert ginn","En ausgepräägte Aus­tausch vu Meenungen oder Argumenter iwwer e bestëmmte Sujet, dacks mat géigesäiteger Widerleedung, fir zu enger Entscheedung oder Positioun ze kommen.","Eng organiséiert Diskussioun tëscht zwou oder méi Parteien, déi ënnerschiddlech Meenungen oder Argumenter zu engem bestëmmte Sujet austauschen, fir Iwwerzeegungen ze hannerfroen, Positiounen ze verdeedegen an zu enger besserer Versteesdemech oder Entscheedung ze kommen."
