lemma	pos	en_word	en_definition	sentence	code	wn_definition	confidence	lux_definition
Feldhong	SUBST	partridge	meat	ech hunn nach ni Feldhong giess 	FELDHONG2UNI2	flesh of either quail or grouse	0.6259375810623169	Fleesch vu Wuechtel oder Moorschneehong.
fëllen	VRB	to fill	to become full	de Festsall huet sech lues a lues gefëllt 	FELLEN1UNI3	become full	0.8890049457550049	voll ginn
feminin	ADJ	feminine	characteristic of a woman	ech hu gär herb Parfumen, deen do ass mir ze feminin 	FEMININ1UNI1	befitting or characteristic of a woman especially a mature woman	0.7552000880241394	passend oder typesch fir eng Fra, besonnesch fir eng erwuessen Fra
fëmmen	VRB	to smoke	to be a smoker	meng Kolleegin wëllt ophale mat fëmmen 	FEMMEN1UNI2	the act of smoking tobacco or other substances	0.6513206958770752	d'Handlung, Tubak oder aner Substanzen ze inhaléieren an auszootmen
Fënneftchen	SUBST	five	playing card, dice	et feelt eng Fënneftchen an dengem Kaartespill 	FENNEFTCHEN1UNI1	a playing card or a domino or a die whose upward face shows five pips	0.6543971300125122	Eng Spillkaart, en Domino oder e Wierfel, deem seng iewescht Säit fënnef Punkten uweist.
Fënster	SUBST	window	opening, window frame, pane of glass	mir kréie méi eng grouss Fënster an der Stuff 	FENSTER1UNI1	a pane of glass in a window	0.8491140604019165	eng Scheif aus Glas an enger Ëffnung an der Mauer
Fënster	SUBST	window	opening, window frame, pane of glass	hien huet (mat béiden Hänn) d'Suen zur Fënster erausgehäit 	FENSTER1UNI1_EGS	a pane of glass in a window	0.8491140604019165	eng Scheif aus Glas an enger Ëffnung an der Mauer
Fësch	SUBST	Pisces	sign of the zodiac	de Fësch ass eent vun den zwielef Stärenzeechen 	FESCH1UNI2	a large faint zodiacal constellation; between Aquarius and Aries	0.6555081605911255	E grousst, schwaacht Stärebild vum Déierekrees tëscht dem Waassermann an dem Widder.
fëschen	VRB	to fish	to catch fish	mir ginn haut Frelle fëschen 	FESCHEN1UNI1	catch or try to catch fish or shellfish	0.6913381814956665	eng Fësch oder Mieresfriichten afänken oder probéieren anzefänken
fëschen	VRB	to fish	to catch fish	hien huet sech déi flottste Fra gefëscht 	FESCHEN1UNI1_EGS	catch or try to catch fish or shellfish	0.6913381814956665	eng Fësch oder Mieresfriichten afänken oder probéieren anzefänken
fest	ADJ	tight	fastened firmly	ass de Verband net ze vill fest ? 	FEST2UNI1	securely or solidly fixed in place; rigid	0.6425526142120361	sécher oder stabil op enger Plaz fixéiert; onbeweeglech
Festdag	SUBST	holiday	public holiday	d'Festdeeg sinn eng gutt Geleeënheet, fir sech an der Famill erëmzegesinn 	FESTDAG1UNI1	a day on which work is suspended by law or custom	0.6004155874252319	En Dag, un deem duerch Gesetz oder Traditioun net geschafft gëtt.
Fett	SUBST	fat	body fat, tissue	d'Schwäin hunn an de leschte Wochen uerdentlech Fett ugesat 	FETT2UNI2	a kind of body tissue containing stored fat that serves as a source of energy; it also cushions and insulates vital organs	0.6773136258125305	Eng Zort vu Kierpergewebe, dat gespäichert Energiereserven enthält an domat als Energiequell déngt; et schützt an isoléiert och wichteg Organer.
Fett	SUBST	grease	lubricant	fir déi Zännrieder muss de dat richtegt Fett benotzen 	FETT2UNI3	lubricate with grease	0.6887391805648804	Mat Schmiermëttel aschmieren
Fieder	SUBST	spring	elastic device	den Auermécher huet d'Fiedere vum alen Auerwierk ersat 	FIEDER1UNI3	a metal elastic device that returns to its shape or position when pushed or pulled or pressed	0.6069587469100952	En elastescht Metalldeel, dat seng ursprénglech Form oder Positioun erëm anhëlt, nodeems et gedréckt, gezunn oder zesummegedréckt gouf.
Figur	SUBST	figure	in dance, in skating	den Äiskonschtleefer huet déi virgeschriwwe Figure virgeféiert 	FIGUR1UNI7	a predetermined set of movements in dancing or skating	0.6195110082626343	eng festgeluechte Folleg vu Beweegungen am Danz oder beim Schlittschongfueren
Finanzen	SUBST	finances	monetary resources	seng moer Finanzen hunn him et net erlaabt, säin Haus fäerdeg ze renovéieren 	FINANZEN1UNI2	assets in the form of money	0.6531742811203003	Verméigen a Form vu Suen.
fir	PREP	first	before something else	fir d'éischt gëtt geléiert an da kanns de spille goen! 	FIR2UNI10	before anything else	0.8542120456695557	éier eppes anescht gemaach gëtt
fixéieren	VRB	to fix	to attach	d'Aarbechter hunn de Panno mat Schrauwen um Giewel fixéiert 	FIXEIEREN1UNI1	cause to be firmly attached	0.6520254611968994	maachen, datt eppes fest hänke bleift
fixen	VRB	to fix	to inject drugs	déi Drogesüchteg sichen eng roueg Plaz fir ze fixen 	FIXEN1UNI1	something craved, especially an intravenous injection of a narcotic drug	0.6637203693389893	eppes, no deem ee staark Verlaangen huet, besonnesch eng intravenös Sprëtz vun engem narkotesche Mëttel
flaach	ADJ	flat	horizontal	hien huet mech mat der flaacher Hand op de Bak geschloen! 	FLAACH1UNI1	horizontally level	0.6048950552940369	waagerecht gläichméisseg
Flack	SUBST	flake	of snow	haut de Moien ass bei eis déi éischt Flack Schnéi gefall 	FLACK1UNI1	a crystal of snow	0.6718472242355347	E klengt Stéck Schnéi a Form vun engem Kristall.
Flam	SUBST	flame	fire	d'Flam vun der Käerz huet geflackert 	FLAM1UNI1	be in flames or aflame	0.6321852803230286	A Feier sinn oder brennen.
Flam	SUBST	flame	fire	hien ass fir eis Iddi Feier a Flam 	FLAM1UNI1_EGS	be in flames or aflame	0.6321852803230286	A Feier sinn oder brennen.
Flanell	SUBST	flannel	fabric	Flanell ass ze waarm fir de Summer 	FLANELL1UNI1	a soft light woolen fabric; used for clothing	0.6384173035621643	E mëlle, liichte Stoff aus Woll, deen een fir Kleeder benotzt.
fléien	VRB	to fly	by plane	meng Grousseltere sinn haut an d'Vakanz geflunn 	FLEIEN1UNI1	transport by aeroplane	0.6380800604820251	Transport mam Fliger.
fléien	VRB	to fly	to move through the air	d'Schmuebele fléien héich iwwer den Haiser 	FLEIEN1UNI2	travel through the air; be airborne	0.7365647554397583	sech duerch d'Loft beweegen; an der Loft sinn
fléien	VRB	to fly	to move through the air	mäi Chef huet haut eng fléie gelooss! 	FLEIEN1UNI2_EGS	travel through the air; be airborne	0.7365647554397583	sech duerch d'Loft beweegen; an der Loft sinn
flexibel	ADJ	flexible	bendable	Gummi ass e flexibelt Material 	FLEXIBEL1UNI1	able to flex; able to bend easily	0.6605203151702881	fäeg sech liicht ze béien oder ze krëmmen
Flexibilitéit	SUBST	flexibility	adaptability	vill Betriber kënne just mat grousser Flexibilitéit wirtschaftlech iwwerliewen 	FLEXIBILITEIT1UNI2	the quality of being adaptable or variable	0.6928045749664307	D'Eegenschaft, sech unzepassen oder verännerbar ze sinn.
Fligel	SUBST	wing	within a political party	hie gehéiert zum lénkse Fligel vun senger Partei 	FLIGEL1UNI3	a group within a political party or legislature or other organization that holds distinct views or has a particular function	0.6075940728187561	Eng Grupp bannent enger politescher Partei, engem Parlament oder enger anerer Organisatioun, déi spezifesch Meenungen huet oder eng bestëmmte Funktioun erfëllt.
Flopp	SUBST	flop	failure	déi laang am Viraus geplangte Feier war um Enn een eenzege Flopp 	FLOPP1UNI1	a complete failure	0.6951345205307007	e komplette Mësserfolleg
Flucht	SUBST	flight	escape	op der Flucht virum Honger komme vill Leit aus Afrika an Europa 	FLUCHT1UNI1	the act of escaping physically	0.6750996708869934	D'Handlung vum kierperlechen Entkommen.
Flued	SUBST	tart	open pie	um véier Auer geet awer näischt iwwer e gutt Stéck Flued mat enger Taass Kaffi 	FLUED1UNI1	a small open pie with a fruit filling	0.797432541847229	E klengt oppent Gebäck mat enger Uebstfëllung.
Fluess	SUBST	flax	plant, fibre	um Flouer steet de Fluess voll an der Bléi 	FLUESS1UNI1	fiber of the flax plant that is made into thread and woven into linen fabric	0.6177802085876465	Fasere vun der Planz, aus där en Drot gemaach gëtt, deen zu Lengenstoff verschafft gëtt.
Fondatioun	SUBST	foundation	institution	de Millionär huet en Deel vun sengem Verméigen enger Fondatioun zoukomme gelooss 	FONDATIOUN1UNI1	an institution supported by an endowment	0.614713191986084	Eng Institutioun, déi duerch e gestëftent Verméige finanzéiert gëtt.
Fong	SUBST	bottom	lowest surface	et gesäit een net bis op de Fong vum Weier 	FONG1UNI1	the lowest part of anything	0.6200616359710693	deen ënneschten Deel vun egal wat
Fong	SUBST	bottom	lowest surface	hien huet e gudde Fong 	FONG1UNI1_EGS	the lowest part of anything	0.6200616359710693	deen ënneschten Deel vu soss egal wat
fonken	VRB	to spark	to emit sparks	isoléier d'Kabelen anstänneg, soss fonkt et! 	FONKEN2UNI1	emit or produce sparks	0.7379330396652222	Funken erausginn oder hierstellen
fonken	VRB	to spark	to emit sparks	gëff dech, soss fonkt et! 	FONKEN2UNI1_EGS	emit or produce sparks	0.7379330396652222	Funken erausginn oder hierstellen
Form	SUBST	mould	cast, baking tin	fir dës Figuren ze maachen, gëtt de Gips an eng extra Form gegoss 	FORM1UNI5	form by pouring (e.g., wax or hot metal) into a cast or mold	0.6214985251426697	Eppes hierstellen, andeems een eng flësseg Substanz (z.B. Wues oder waarmt Metall) an eng Virlag oder Schabloun schëtt.
Form	SUBST	mould	cast, baking tin	et kann een net all Mënsch an déi selwecht Form pressen 	FORM1UNI5_EGS	form by pouring (e.g., wax or hot metal) into a cast or mold	0.6214985251426697	Eppes hierstellen, andeems een eng flësseg Substanz (z.B. Wues oder waarmt Metall) an eng Virlag oder Schabloun schëtt.
Forschett	SUBST	fork	item of cutlery	ech iessen de Poulet mat Messer a Forschett 	FORSCHETT1UNI1	cutlery used for serving and eating food	0.8095357418060303	Besteck, dat benotzt gëtt fir Iessen ze zerwéieren an ze iessen.
Forschett	SUBST	fork	item of cutlery	an där Wiertschaft schreiwen se mat der Forschett op! 	FORSCHETT1UNI1_EGS	cutlery used for serving and eating food	0.8095357418060303	Besteck, dat benotzt gëtt fir Iessen ze zerwéieren an ze iessen.
Forum	SUBST	forum	meeting	am Forum sinn d'Mënscherechter behandelt ginn 	FORUM1UNI1	a public meeting or assembly for open discussion	0.6020869612693787	Eng ëffentlech Versammlung fir fräi ze diskutéieren.
Fotz	SUBST	cunt	female genitals	eise Krappert wollt wëssen, ob och Jongen eng Fotz hätten 	FOTZ1UNI1	obscene terms for female genitals	0.7415944933891296	Obszeen Ausdréck fir déi weiblech Geschlechtsteiler.
Fouss	SUBST	foot	part of the body	ech hu mer de Fouss verstaucht 	FOUSS1UNI1	the lower part of anything	0.642521858215332	den ënneschten Deel vun egal wat
Fouss	SUBST	foot	part of the body	hien hat keng Schong an de Féiss 	FOUSS1UNI1_EGS	the lower part of anything	0.642521858215332	den ënneschten Deel vun egal wat
Fouss	SUBST	kick	with the foot	ech hätt deem freche Kärel am léifsten e Fouss hannebäi ginn! 	FOUSS1UNI3	strike with the foot	0.7028701305389404	Mat dem Been ausschloen
Fouss	SUBST	kick	with the foot	hien huet an der Lotterie gewonnen, dat war e gudde Fouss hannebäi 	FOUSS1UNI3_EGS	strike with the foot	0.7028701305389404	Mat dem Been ausschloen
Fousssuel	SUBST	sole	of the foot	hien huet hatt ënner de Fousssuele gekëddelt 	FOUSSSUEL1UNI1	the underside of the foot	0.7320385575294495	Ënnert dem Fouss.
Foyer	SUBST	foyer	entrance hall	de Sculpteur huet eng Ausstellung am Foyer vum Theater 	FOYER1UNI1	a large entrance or reception room or area	0.7033069729804993	E grousse Raum oder Beräich beim Agang fir den Empfang.
Fracht	SUBST	load	freight	de Fernlaster huet beim Accident seng Fracht verluer 	FRACHT1UNI1	goods carried by a large vehicle	0.6009154915809631	Wueren, déi mat engem grousse Gefier transportéiert ginn.
Fragment	SUBST	fragment	piece, part	Archeologen hu Fragmenter vun enger réimescher Statu fonnt 	FRAGMENT1UNI1	an incomplete piece	0.6620206236839294	een onkomplett Stéck
Fraktur	SUBST	fracture	of a bone	op der Rëntgen huet den Dokter gesinn, datt et sech ëm eng komplizéiert Fraktur vum Schinnebeen handelt 	FRAKTUR1UNI1	fracture a bone of	0.6298167705535889	e Knach briechen oder splécken
Frang	SUBST	franc	currency unit	dräi Euro sinn ongeféier 120 eiser aler Frang 	FRANG1UNI1	the basic monetary unit in many countries; equal to 100 centimes	0.7067689895629883	D'Basis-Währungseenheet a ville Länner; entsprécht 100 Centimen.
Frascht	SUBST	frost	frosty weather	duerch dee spéide Frascht sinn d'Wéngerten erkaalt 	FRASCHT1UNI1	weather cold enough to cause freezing	0.6777998805046082	Wieder, dat kal genuch ass, fir datt Waasser afréiert.
Frechheet	SUBST	insult	offensive remark, action	de Bouf huet den ale Leit op der Strooss Frechheeten nogeruff 	FRECHHEET1UNI1	a deliberately offensive act or something producing the effect of deliberate disrespect	0.6322418451309204	Eng bewosst beleidegend Handlung oder eppes, wat den Androck vu gewolltem Mangel u Respekt ervirrifft.
fréi	ADV	early	before the usual time, near the beginning of a period	muer musse mer fréi opstoen! 	FREI1UNI1	at or near the beginning of a period of time or course of events or before the usual or expected time	0.6047873497009277	zu oder no beim Ufank vun enger Zäitperiod oder engem Oflaf vun Evenementer, oder virun der gewéinlecher oder erwaarter Zäit
fréizäiteg	ADJ	early	at an early stage	eng fréizäiteg Kriibsdiagnos ka Liewe retten 	FREIZAITEG1UNI1	during an early stage	0.8407450318336487	während enger éischter Phas
friemgoen	VRB	to cheat	to be unfaithful	hien ass zéng Joer laang friemgaangen , ier seng Fra et gemierkt huet 	FRIEMGOEN1UNI1	be sexually unfaithful to one's partner in marriage	0.6412955522537231	mat engem anere wéi sengem Bestietnespartner sexuell Bezéiungen hunn
froen	VRB	to ask	to demand	vill Restaurante froen onerhéiert Präisser! 	FROEN1UNI3	make a request or demand for something to somebody	0.6221986413002014	Eng Persoun ëm eppes bieden oder verlaangen.
Front	SUBST	front	battle line	d'Front huet sech an de leschten zwou Woche knapps beweegt 	FRONT1UNI2	the line along which opposing armies face each other	0.7078627943992615	D'Linn, wou zwou géigneresch Arméien sech géintiwwer stinn.
Fudder	SUBST	lining	of a garment	d'Fudder vu mengem Mantel ass lass 	FUDDER2UNI1	a piece of cloth that is used as the inside surface of a garment	0.6693347692489624	E Stéck Stoff, dat bannen an engem Kleedungsstéck festgemaach gëtt.
Fudderduch	SUBST	lining	of a garment	hatt huet e Lach am Fudderduch vun senger neier Jupe 	FUDDERDUCH1UNI1	a piece of cloth that is used as the inside surface of a garment	0.6693347692489624	E Stéck Stoff, dat bannen an engem Kleedungsstéck festgemaach gëtt.
Fudderduch	SUBST	lining	of a garment	ech hu mer d'Fudderduch verbrannt 	FUDDERDUCH1UNI1_EGS	a piece of cloth that is used as the inside surface of a garment	0.6693347692489624	E Stéck Stoff, dat bannen an engem Kleedungsstéck festgemaach gëtt.
fueren	VRB	to drive	to operate a vehicle	du muss mech mam Auto mathuelen, ech kann net fueren ! 	FUEREN1UNI2	operate or control a vehicle	0.7767572402954102	e Gefier bedéngen oder steieren
fueren	VRB	to ride	to use as a means of transport	mir si gëschter e bësse (mam) Vëlo gefuer 	FUEREN1UNI3	be carried or travel on or in a vehicle	0.6538056135177612	mat engem Gefier ënnerwee sinn oder dra matgeholl ginn
Gang	SUBST	course	of a meal	den éischte Gang vum Kommiounsiesse war eng gutt Brittzopp 	GANG1UNI3	part of a meal served at one time	0.6125559210777283	Deel vun engem Iessen, deen op eemol zerwéiert gëtt
Garage	SUBST	garage	building for vehicles	setz den Auto an d'Garage , ier et reent! 	GARAGE1UNI1	an outbuilding (or part of a building) for housing automobiles	0.6651222705841064	En Niewegebaier (oder Deel vun engem Gebai), fir Autoen dran ofzestellen.
Garage	SUBST	garage	repair shop, car dealer	dee Mann schafft schonn zwanzeg Joer als Mecanicien am selwechte Garage 	GARAGE1UNI2	a repair shop where cars and trucks are serviced and repaired	0.6168290972709656	Eng Plaz, wou Autoen a Camione gefléckt a gewaart ginn.
garantéieren	VRB	to guarantee	to promise	ech kann net garantéieren , datt dat wouer ass 	GARANTEIEREN1UNI1	promise to do or accomplish	0.7063776254653931	verspriechen, eppes ze maachen oder fäerdeg ze bréngen
garantéieren	VRB	to guarantee	to ensure	d'Pressefräiheet muss duerch d'Verfassung garantéiert sinn 	GARANTEIEREN1UNI2	make certain of	0.6637113094329834	sécherstellen datt eppes sécher geschitt
Gard	SUBST	guard	sentries, guards	d'Relève vun der Gard virum Palais ass eng touristesch Attraktioun 	GARD1UNI1	the duty of serving as a sentry	0.713822066783905	D'Flicht, als Wuechtposten ze déngen.
Gard	SUBST	custody	guardianship	no der Scheedung krut d'Mamm d'Gard vun de Kanner 	GARD1UNI2	(with `in') guardianship over; in divorce cases it is the right to house and care for and discipline a child	0.6317376494407654	D'Recht, no enger Scheedung fir e Kand bei sech wunnen ze loossen, sech drëm ze këmmeren an et z'erzéien.
Gastroenterologie	SUBST	gastroenterology	branch of medicine	d'Gastroenterologie ass en Deelgebitt vun der Médecine interne 	GASTROENTEROLOGIE1UNI1	the branch of medicine that studies the gastrointestinal tract and its diseases	0.7516601085662842	De medezinesche Beräich, deen den Verdauungstrakt an déi domat verbonne Krankheete ënnersicht.
Gaus	SUBST	bird	young woman	ech hunn um Bal eng flott Gaus kenne geléiert 	GAUS1UNI1	informal terms for a (young) woman	0.6495412588119507	Ëmgangssproochlechen Ausdrock fir eng (jonk) Fra
