lemma	pos	en_word	en_definition	sentence	code	wn_definition	confidence	lux_definition
dreiwen	VRB	to drive	to force to move	fir se ze sträichen, dreift de Bauer d'Kéi an de Stall 	DREIWEN2UNI1	the act of applying force to propel something	0.6918815970420837	d'Aktioun vun der Applikatioun vu Kraaft fir eppes ze propeléieren
dreiwen	VRB	to drive	to force to move	du dreifs mech mat denge Ligen nach an den Doud! 	DREIWEN2UNI1_EGS	the act of applying force to propel something	0.6918815970420837	d'Aktioun vun der Applikatioun vu Kraaft fir eppes ze propeléieren
drénken	VRB	to drink	liquids	ech drénke just e Glas Waasser 	DRENKEN1UNI1	take in liquids	0.6945968866348267	Flëssegkeeten ophuelen
drénken	VRB	to drink	alcohol	du brauchs keng Fläsch Wäin opzemaachen, hien drénkt näischt 	DRENKEN1UNI7	consume alcohol	0.6895464658737183	Alkohol konsuméieren
drénken	VRB	to drink	to be an alcoholic	wéi seng Fra gestuerwen ass, huet hien ugefaang mat drénken 	DRENKEN1UNI8	the act of drinking alcoholic beverages to excess	0.6724563837051392	d'Aktioun vun Alkohol drénken zu engem Iwwerschoss
Dress	SUBST	outfit	clothes	mir huet däin eleganten Dress , deen s de gëschter Owend unhas, ganz gutt gefall 	DRESS1UNI1	a set of clothing (with accessories)	0.6857701539993286	e Set vun Kleeder (mat Accessoiren)
Dressoir	SUBST	dresser	cupboard	mir hunn deen alen Dressoir op de Späicher gestallt 	DRESSOIR1UNI1	a cabinet with shelves	0.6100292205810547	e Schrank mat Regalen
drillen	VRB	to drill	in military training	den Adjutant huet gudde Geschéck, fir d'Rekrutten ze drillen 	DRILLEN1UNI1	(military) the training of soldiers to march (as in ceremonial parades) or to perform the manual of arms	0.6617050766944885	(militäresch) d'Ausbildung vu Soldaten fir ze marschieren (wéi bei zeremoniellen Paraden) oder d'Manuel vun den Waffen ze maachen
Drock	SUBST	pressure	physical force	den Ingenieur huet den Drock an de Maschinne kontrolléiert 	DROCK1UNI1	a force that compels	0.6455110907554626	eng Kraaft déi zwéngt
Drock	SUBST	pressure	physical force	ech hunn Drock op der Blos 	DROCK1UNI1_EGS	a force that compels	0.6455110907554626	eng Kraaft déi zwéngt
Drock	SUBST	pressure	persuasion, intimidation	d'Ministesch huet dem Drock vun der Ëffentlechkeet noginn an demissionéiert 	DROCK1UNI2	exert pressure on someone through threats	0.6485450863838196	Drohungen ausüben fir Drohungen op een ze maachen
Drock	SUBST	print	process of printing	den éischte Band vum Lexikon ass am Drock 	DROCK2UNI1	reproduce by printing	0.7002496123313904	Reproduzéieren duerch Dréckerei
Drock	SUBST	print	printed work	dëst Buch ass en Drock aus dem 17. Joerhonnert 	DROCK2UNI2	put into print	0.7450841069221497	an d'Dréckt gesat
droen	VRB	to carry	to transport	de Papp dréit säi Bouf vill op de Schëlleren 	DROEN1UNI1	the act of carrying something	0.6429537534713745	d'Aktioun eppes ze droen
droen	VRB	to carry	to transport	ech kann hie weeder hiewen nach droen 	DROEN1UNI1_EGS	the act of carrying something	0.6429537534713745	d'Aktioun eppes ze droen
Drog	SUBST	drug	narcotic	de Gesondheetsministère huet eng Campagne géint Droge gemaach 	DROG1UNI1	a substance that is used as a medicine or narcotic	0.6840711832046509	eng Substanz déi als Medikament oder Betäubungsmëttel benotzt gëtt
Droit	SUBST	law	jurisprudence	eise Jong huet wëlles, Affekot ze ginn, a studéiert am drëtte Joer Droit 	DROIT1UNI1	the branch of philosophy concerned with the law and the principles that lead courts to make the decisions they do	0.6882990002632141	de Filial vun der Philosophie, deen sech mat dem Gesetz an de Prinzipien beschäftegt, déi d'Geriichter féieren, fir d'Entscheedungen ze treffen, déi se maachen
drun	ADV	to be	to be situated	ech si schonn ukomm, wou bass du drun ? 	DRUN2UNI4	occupy a certain position or area; be somewhere	0.7078455090522766	eng bestëmmte Positioun oder Plaz besetzen; iergendwou sinn
Dubnium	SUBST	dubnium	chemical element	d'Element Dubnium gehéiert zum Grupp vun den Iwwergangsmetaller 	DUBNIUM1UNI1	a transuranic element	0.6310368776321411	transuranescht Element
Duo	SUBST	duet	musical composition	d'Solisten interpretéieren en Duo fir Gei a Piano 	DUO1UNI1	a musical composition for two performers	0.6850832104682922	eng musikalesch Kompositioun fir zwee Performer
Duo	SUBST	duo	pair of musicians	dee bekannten Duo ass amgaang, säin zweeten Album am Studio opzehuelen 	DUO1UNI2	two performers or singers who perform together	0.6872000098228455	zwee Kënschtler oder Sänger, déi zesumme spillen
Duo	SUBST	duo	pair of people	et ass ëmmer eng lass, wann dee lëschtegen Duo ënnerwee ass 	DUO1UNI3	a pair who associate with one another	0.6078441739082336	D'Pärel, déi sech begéinen
duuschtereg	ADJ	thirsty	feeling thirst	de Garçon huet deenen duuschterege Kanner eng Limonad zerwéiert 	DUUSCHTEREG1UNI1	feeling a need or desire to drink	0.6462734937667847	e Besoin oder e Wonsch ze drénken
duuschtereg	ADJ	thirsty	feeling thirst	et ass duuschteregt Wieder 	DUUSCHTEREG1UNI1_EGS	feeling a need or desire to drink	0.6462734937667847	e Besoin oder e Wonsch ze drénken
Eefällegkeet	SUBST	trifle	little thing	du kanns net fir all Eefällegkeet bei den Dokter goen 	EEFALLEGKEET1UNI2	something of small importance	0.6518142819404602	eppes vu klenger Bedeitung
Eegenschaft	SUBST	quality	characteristic, attribute	d'Frëndlechkeet gehéiert net zu sengen Eegenschaften 	EEGENSCHAFT1UNI1	a characteristic property that defines the apparent individual nature of something	0.704144299030304	eng charakteristesch Eegeschaft déi déi anscheinend individuell Natur vun eppes definéiert
eelzen	VRB	to age	to become visibly older	seng Bom ass an der Lescht ëm Jore gëeelzt 	EELZEN1UNI1	begin to seem older; get older	0.7129234671592712	ugefaangen méi al ze schéngen; méi al ginn
eemol	ADV	once	one time	mir fueren eemol am Joer e Weekend op Paräis 	EEMOL1UNI1	on one occasion	0.7722504138946533	op enger Geleeënheet
eemol	ADV	once	one time	eemol ass keemol 	EEMOL1UNI1_EGS	on one occasion	0.7722504138946533	op enger Geleeënheet
Effet	SUBST	effect	impression	wat fir en Effet mécht dat op dech? 	EFFET1UNI3	an impression (especially one that is artificial or contrived)	0.6195179224014282	en Androck (besonnesch en, deen kënschtlech oder erfollegräich ass)
eidel	ADJ	empty	containing nothing	ech hunn déi eidel Këschten am Gaart verbrannt 	EIDEL1UNI1	holding or containing nothing	0.743283748626709	mat oder ouni
eidel	ADJ	empty	meaningless	ech sinn denger eideler Versprieche midd! 	EIDEL1UNI4	devoid of significance or point	0.6623072028160095	ouni Bedeitung oder Punkt
éieren	VRB	to honour	to respect	den Alter soll een éieren 	EIEREN1UNI1	show respect towards	0.6858817338943481	Respekt vis-à-vis vun
Éiwegkeet	SUBST	eternity	infinite time	dës Bréck gouf fir d'Éiwegkeet gebaut 	EIWEGKEET1UNI1	time without end	0.740502655506134	Zäit ouni Enn
Éiwegkeet	SUBST	eternity	infinite time	d'Gäscht hunn eng Éiwegkeet op d'Iesse gewaart 	EIWEGKEET1UNI1_EGS	time without end	0.740502655506134	Zäit ouni Enn
ekologesch	ADJ	ecological	relating to ecology	ech hunn eng ekologesch Etüd iwwer de Reebësch gelies 	EKOLOGESCH1UNI1	of or relating to the science of ecology	0.7535378932952881	vun oder am Zesummenhang mat der Wëssenschaft vun der Ökologie
ekonomesch	ADJ	economic	relating to the economy	déi ekonomesch Situatioun vun der Firma ass bedenklech 	EKONOMESCH1UNI1	of or relating to an economy, the system of production and management of material wealth	0.6386516690254211	vun oder am Zesummenhang mat enger Wirtschaft, dem System vun der Produktioun an der Gestioun vum materiellen
elektresch	ADJ	electric	connected with electricity	mir hunn d'elektresch Leitungen ersetze gelooss 	ELEKTRESCH2UNI1	using or providing or producing or transmitting or operated by electricity	0.6371988654136658	mat Elektrizitéit benotzt oder liwwert oder produzéiert oder iwwerdroen oder bedriwwe gëtt
eleng	ADJ	alone	on one's own	mir dräi ware ganz eleng am Restaurant 	ELENG1UNI1	without anybody else or anything else	0.6014242172241211	ouni een aneren oder eppes anescht
ellen	ADJ	wicked	unpleasant	wat ass dat eng elle Welt! 	ELLEN1UNI3	intensely or extremely bad or unpleasant in degree or quality	0.6213309168815613	intensiv oder extrem schlecht oder unangenehm am Grad oder an der Qualitéit
Emissioun	SUBST	programme	TV, radio	muer den Owend kënnt op der Tëlee eng interessant Emissioun 	EMISSIOUN1UNI1	a radio or television show	0.6758607029914856	eng Radio- oder Fernsehsendung
ëmklammen	VRB	to change	between means of public transport	wann ech mam Bus op d'Aarbecht fueren, muss ech zweemol ëmklammen 	EMKLAMMEN1UNI1	change from one vehicle or transportation line to another	0.6154606938362122	Verännerung vun engem Gefier oder Transportlinn op en anert
ëmleeën	VRB	to push	a lever, a switch	ech hunn den Hiewel ëmgeluecht , mee et ass näischt geschitt 	EMLEEEN1UNI3	an electrical switch operated by pressing	0.650970458984375	en elektresche Schalter, deen duerch Drécken aktivéiert gëtt
Emmentaler	SUBST	Emmental	cheese	kanns de fir den Owend e Stéck Emmentaler matbréngen? 	EMMENTALER1UNI1	Swiss cheese with large holes	0.603454053401947	Schwäizer Käse mat grousse Lächer
Empfang	SUBST	reception	of broadcast signals	duerch eng nei Antenn konnt den Empfang verbessert ginn 	EMPFANG2UNI2	quality or fidelity of a received broadcast	0.6270986795425415	Qualitéit oder Fidelitéit vun enger empfangter Sendung
ëmräissen	VRB	to outline	to give a summary of	soll ech Iech kuerz ëmräissen , wéi ech dat mengen? 	EMRAISSEN2UNI1	describe roughly or briefly or give the main points or summary of	0.6682898998260498	beschreift gréisstendeels oder kuerz oder gitt d'Haaptpunkte oder eng Zesummesetzung vun
ëmsteigen	VRB	to change	between means of public transport	wann ech mam Bus op d'Aarbecht fueren, muss ech zweemol ëmsteigen 	EMSTEIGEN1UNI1	change from one vehicle or transportation line to another	0.6154606938362122	Verännerung vun engem Gefier oder Transportlinn op en anert
ënnerbannen	VRB	to stop	to bring to an end	déi Aktivitéite mussen onbedéngt ënnerbonne ginn 	ENNERBANNEN1UNI1	put an end to a state or an activity	0.6105532050132751	en Enn vun engem Staat oder enger Aktivitéit
ënnerdauchen	VRB	to dive	to go under water	hues de d'Int gesinn ënnerdauchen ? 	ENNERDAUCHEN1UNI2	swim under water	0.7595283389091492	ënner Waasser schwammen
Ënnergang	SUBST	shipwreck	of a ship	et hunn nëmmen aacht Persounen den Ënnergang iwwerlieft 	ENNERGANG1UNI2	a wrecked ship (or a part of one)	0.6244271397590637	e Schëff, dat zerstéiert ass (oder en Deel dovun)
ënnerierdesch	ADJ	underground	beneath the ground	op der Maartplaz gëtt en neien ënnerierdesche Parking gebaut 	ENNERIERDESCH1UNI1	beneath the surface of the earth	0.8629878759384155	ënnert der Äerduewerfläch
ënnerscheeden	VRB	to differ	to be different	déi zwou Fotoen ënnerscheeden sech nëmmen duerch e puer Detailer 	ENNERSCHEEDEN1UNI2	be different	0.7555131912231445	ënnerschiddlech sinn
ënnersträichen	VRB	to underline	to draw a line under	d'Joffer ënnersträicht d'Feeler mat engem roude Bic 	ENNERSTRAICHEN1UNI1	a line drawn underneath (especially under written matter)	0.7827156782150269	eng Linn ënnert (besonnesch ënnert geschriwwenem Material)
ënnescht	ADJ	bottom	rank, level	ech hunn an der ënneschter Karriär bei der Post ugefaangen 	ENNESCHT1UNI2	the lowest rank	0.7395977973937988	déi niddregst Rang
Ensembel	SUBST	ensemble	set of women's clothes	d'Direktesch vum Musée hat fir de Vernissage en hellbloen Ensembel un 	ENSEMBEL1UNI3	a coordinated outfit (set of clothing)	0.699475109577179	eng koordinéiert Outfit (Kleedungssatz)
Entschëllegung	SUBST	excuse	justification	dat do ass keng Entschëllegung fir Äert schlecht Behuelen! 	ENTSCHELLEGUNG1UNI1	serve as a reason or cause or justification of	0.6320908069610596	als Grond oder Ursaach oder Justifikatioun vun
entschlaken	VRB	to purge	to purify	an der Apdikt kritt ee speziellen Téi, fir de Kierper ze entschlaken 	ENTSCHLAKEN1UNI1	rid of impurities	0.6559076309204102	vun Onreinheeten befreit
entspanen	VRB	to relax	to unwind	an der Sauna kann een sech wonnerbar entspanen 	ENTSPANEN1UNI2	cause to feel relaxed	0.6067308187484741	verursaache sech entspannt ze fillen
entspanen	VRB	to relax	to unwind	an der Sauna kann ee wonnerbar entspanen 	ENTSPANEN1UNI3	cause to feel relaxed	0.6067308187484741	verursaache sech entspannt ze fillen
entwäerten	VRB	to devalue	to reduce the worth of	duerch de Flughafe ginn d'Bauplazen entwäert 	ENTWAERTEN1UNI1	lower the value or quality of	0.656793475151062	de Wäert oder d'Qualitéit vun
Equiliber	SUBST	balance	equilibrium	de Cyclist huet den Equiliber verluer an ass vum Vëlo gefall 	EQUILIBER1UNI3	be in equilibrium	0.8582607507705688	am Gläichgewiicht sinn
erauskéieren	VRB	to play	to behave like	du brauchs elo hei net de Chef erauszekéieren ! 	ERAUSKEIEREN1UNI1	behave in a certain way	0.7022319436073303	eng gewësse Manéier ze verhalen
erausschmaachen	VRB	to taste	to distinguish flavour	an dëser Zooss schmaacht een d'Gewierzer gutt eraus 	ERAUSSCHMAACHEN1UNI1	distinguish flavors	0.7562766075134277	verschidde Aromen ënnerscheeden
erschafen	VRB	to create	to bring into existence	der Bibel no gouf d'Welt vu Gott erschafen 	ERESCHAFEN1UNI1	bring into existence	0.8873504400253296	d' Existenz ze bréngen
erfannen	VRB	to invent	to think up, to design	eis Ingenieuren hunn eng nei Produktiounstechnik erfonnt 	ERFANNEN1UNI1	come up with (an idea, plan, explanation, theory, or principle) after a mental effort	0.6073243021965027	mat enger Idee, engem Plang, enger Erklärung, enger Theorie oder engem Prinzip) kommen, nodeems een sech Gedanken gemaach huet
erfannen	VRB	to invent	to think of, to come up with	d'Schülerin erfënnt ëmmer en neie Grond, fir net misse mat schwammen ze goen 	ERFANNEN1UNI2	come up with (an idea, plan, explanation, theory, or principle) after a mental effort	0.6807515025138855	mat enger Idee, engem Plang, enger Erklärung, enger Theorie oder engem Prinzip) kommen, nodeems een sech Gedanken gemaach huet
Erfarung	SUBST	experience	event, happening	meng Studienzäit war eng flott Erfarung 	ERFARUNG1UNI1	an event as apprehended	0.6984781622886658	en Event wéi festgestallt
eriwwerbréngen	VRB	to convey	to express	wéi kann een de Sënn vun dësem Wuert eriwwerbréngen ? 	ERIWWERBRENGEN1UNI2	serve as a means for expressing something	0.696851909160614	als Mëttel fir eppes auszedrécken
eriwwergoen	VRB	to cross	to walk across	géi eriwwer , esoulaang d'Luucht nach gréng ass 	ERIWWERGOEN1UNI1	travel across or pass over	0.6105051636695862	iwwerreesen oder iwwergoen
Ermächtegung	SUBST	authorization	permission	et brauch een eng Ermächtegung , fir e Stand um Maart opzeriichten 	ERMACHTEGUNG1UNI1	official permission or approval	0.6237552165985107	offiziell Erlaabnes oder Genehmegung
ernären	VRB	to feed	to support	hie verdéngt net genuch, fir seng Famill ze ernären 	ERNAREN1UNI2	support or promote	0.6533344984054565	ënnerstëtzen oder förderen
eskortéieren	VRB	to escort	to protect, to guard	d'Police huet d'Staatscheffin bis op de Flughafen eskortéiert 	ESKORTEIEREN1UNI1	the act of accompanying someone or something in order to protect them	0.6756152510643005	d'Aktioun, fir een oder eppes ze begleeden, fir se ze schützen
esou	ADV	so	to such a degree, to the same extent	et gëtt net vill Schrëftsteller, déi esou brillant schreiwen 	ESOU1UNI1	to a very great extent or degree	0.6975971460342407	an engem ganz groussen Ausmooss oder Grad
Espace	SUBST	space	in typography	hanner dem Komma feelt en Espace 	ESPACE1UNI1	a blank character used to separate successive words in writing or printing	0.6377151012420654	e wäisse Charakter, dee benotzt gëtt fir d'Wuert vun der Wierder am Schreiwen oder Drécken ze trennen
Etymologie	SUBST	etymology	origin of a word	d'Etymologie vun deem Wuert ass mir net bekannt 	ETYMOLOGIE1UNI2	a history of a word	0.7646886110305786	eng Geschicht vun engem Wuert
Europa	NP	Europe	European Union	eng Rei Parteie si géint Europa 	EUROPA1UNI2	the nations of the European continent collectively	0.6104152798652649	d'Natiounen vum europäesche Kontinent kollektiv
europäesch	ADJ	European	of the European continent	all europäesch Länner waren diplomatesch vertrueden 	EUROPAESCH1UNI1	of or relating to or characteristic of Europe or the people of Europe	0.6022779941558838	vun oder am Zesummenhang mat oder charakteristesch fir Europa oder d'Leit vun Europa
Evangelium	SUBST	gospel	teachings of Christ	d'Patere liewe streng nom Evangelium 	EVANGELIUM1UNI1	the four books in the New Testament (Matthew, Mark, Luke, and John) that tell the story of Christ's life and teachings	0.6055352687835693	déi véier Bicher am Neien Testament (Matteus, Markus, Lukas a Johannes), déi d'Geschicht vum Liewen a vun de Léiere vu Christus erzielen
